sample_id	ENG_z	SYN_cof_z	SYN_carb_z	BA_z	TRP_z	PROT_z	MUC_z	HIS_z	TMA_z	UREM_z	IRON_z	LPS_z	ETU_z	HYS_z	ENG_tier	SYN_cof_class	SYN_carb_class	BA_class	TRP_class	PROT_class	MUC_class	HIS_class	TMA_class	UREM_class	IRON_class	LPS_class	ETU_class	HYS_class	cell_3D
sample_139	-1.8493770851593736	-3.089323794704175	-0.7904098411668542	-2.8157499480716903	0.2645941112536848	0.027313090715883875	-0.8175522546701737	-1.2714190671669416	1.1560216239529266	-1.2992521113129019	0.8868311730236358	1.2128096331392275	0.23154064358657503	0.1985935572289635	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_FRAGILE	BA_LOW	TRP_MID	PROT_MID	MUC_LOW	HIS_LOW	TMA_HIGH	UREM_LOW	IRON_HIGH	LPS_HIGH	ETU_MID	HYS_MID	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_FRAGILE
sample_140	-4.071666335043841	-5.884482495124714	1.0918823525124148	-5.866904203540487	-0.1225271834753974	-2.8969922980304754	-1.3552072321150257	-1.3837911725512158	-0.14329065014515638	-0.551577251307605	1.6299079358204709	2.034657879775061	0.6076248144236842	-0.36591690966907137	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_MID	PROT_LOW	MUC_LOW	HIS_LOW	TMA_MID	UREM_LOW	IRON_HIGH	LPS_HIGH	ETU_HIGH	HYS_LOW	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_141	-0.5085754130949982	-0.11694740406857838	1.1798215936675325	-0.3437533081484113	-0.24055962682364332	-1.3372942013134304	-0.13094701445210535	-0.15507664600358326	-0.23041114630017978	0.7381179305883134	-0.19878426036310362	0.6828510151815	0.060395716159867316	0.5970945681483818	T4_DYSBIOTIC	SYN_PARTIAL	SYN_carb_RESILIENT	BA_LOW	TRP_MID	PROT_LOW	MUC_MID	HIS_MID	TMA_MID	UREM_HIGH	IRON_MID	LPS_HIGH	ETU_MID	HYS_HIGH	T4_DYSBIOTIC × SYN_PARTIAL × SYN_carb_RESILIENT
sample_142	0.8269215148601107	0.9138188330427102	0.8001256692841514	0.7956499782121277	-0.046449909484235614	1.3723301422388496	-0.3093051608183271	-0.582963086801646	0.3507009515498387	0.4435145690635894	0.6705334325667026	-0.24474982615721302	-0.12564941191007556	-1.5777647487473847	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_MID	PROT_HIGH	MUC_MID	HIS_LOW	TMA_MID	UREM_MID	IRON_HIGH	LPS_LOW	ETU_MID	HYS_LOW	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_RESILIENT
sample_143	2.5995769425182447	1.2406877148424615	0.6749601946777793	1.7185257881027267	0.9588209833925693	1.4137800093625457	-1.2105706821257927	-1.0700634754438738	-0.19972227877912152	1.330646777735455	0.015019179953740212	-4.2901955443737005	0.14768008587506537	0.965992553268911	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_HIGH	PROT_HIGH	MUC_LOW	HIS_LOW	TMA_MID	UREM_HIGH	IRON_MID	LPS_LOW	ETU_MID	HYS_HIGH	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_RESILIENT
sample_144	-0.4517696566525626	-0.05378556424327154	-1.1421600973770931	-0.12537178543120095	0.15510908564082312	-0.828587270592644	0.168205065161012	0.6220106265907264	0.23594161184016255	-0.6017850587716657	-0.27630269234381527	0.41427919609001945	0.8671149749658845	-0.37712586362934614	T3_ALTERED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_MID	PROT_LOW	MUC_MID	HIS_HIGH	TMA_MID	UREM_LOW	IRON_MID	LPS_MID	ETU_HIGH	HYS_LOW	T3_ALTERED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_145	0.7878326156662196	0.8238392935576451	0.08244775173147492	0.45040072880226284	-0.22156727630597695	0.3817141802832822	0.06724486222543065	0.6224499410525711	0.27720277808756877	0.4842922889241569	-0.07250559008888947	0.25853365859245164	0.98593277135769	-0.11762224755239382	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_MID	PROT_MID	MUC_MID	HIS_HIGH	TMA_MID	UREM_HIGH	IRON_MID	LPS_MID	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_146	0.3208251832449749	0.5106696499586871	1.2279463211367017	-0.34141839637467086	-0.13168307210283714	-0.6231980228147657	0.445509375018121	0.56843811646508	0.5468645668001576	-0.23847719528979022	-1.4144545405917939	0.5660946396042792	-0.43911258276389176	0.7603785143212535	T2_PRESERVED	SYN_RESILIENT	SYN_carb_RESILIENT	BA_LOW	TRP_MID	PROT_LOW	MUC_MID	HIS_HIGH	TMA_HIGH	UREM_LOW	IRON_LOW	LPS_HIGH	ETU_LOW	HYS_HIGH	T2_PRESERVED × SYN_RESILIENT × SYN_carb_RESILIENT
sample_147	0.7057138789267113	0.5101748203022419	1.2122227269886896	0.6873871732146254	-0.6293908736586346	-0.6102654925754655	-0.6089888519762227	-0.6430606784248383	1.2407446187155293	-0.014868910892578488	-0.34614063155579583	-0.6525679896493798	2.0549236579476693	-0.29665406664623456	T1_EUBIOTIC	SYN_PARTIAL	SYN_carb_RESILIENT	BA_HIGH	TRP_LOW	PROT_LOW	MUC_LOW	HIS_LOW	TMA_HIGH	UREM_MID	IRON_LOW	LPS_LOW	ETU_HIGH	HYS_LOW	T1_EUBIOTIC × SYN_PARTIAL × SYN_carb_RESILIENT
sample_148	0.6478053451482619	0.38795789444424983	0.6402087542275886	0.008600466689845647	0.6656850924967066	0.38352072713399643	0.8206531286132872	0.8957077410100655	-0.4437962640555374	0.6458218433483217	-1.1104035783728698	-0.12499570839762851	1.0429540209397177	1.018008637859391	T1_EUBIOTIC	SYN_PARTIAL	SYN_carb_RESILIENT	BA_MID	TRP_HIGH	PROT_MID	MUC_HIGH	HIS_HIGH	TMA_LOW	UREM_HIGH	IRON_LOW	LPS_MID	ETU_HIGH	HYS_HIGH	T1_EUBIOTIC × SYN_PARTIAL × SYN_carb_RESILIENT
sample_149	-1.0764474879790134	-1.1296411765361016	-0.2889440196397543	-0.5801348800329584	0.4194979728890884	0.8036068706157361	-1.7367646941919295	-0.36667303529751594	0.2970439127972705	-0.2551346095765344	0.7078148956293763	0.8899506487639525	-1.4216708875437423	1.2405778666489702	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_MID	PROT_HIGH	MUC_LOW	HIS_LOW	TMA_MID	UREM_LOW	IRON_HIGH	LPS_HIGH	ETU_LOW	HYS_HIGH	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_PARTIAL
sample_150	0.08681793964789605	-0.08203167621080848	-0.21278565597426952	-0.0336031264915443	-0.3392639552508158	-0.1523517592071077	-0.4540357430599679	0.2501043271718527	-2.521079470332758	0.14613167830456586	-0.12456550311604192	-0.10580017581024584	-0.6769319144957484	1.0976401481215154	T2_PRESERVED	SYN_PARTIAL	SYN_carb_PARTIAL	BA_MID	TRP_MID	PROT_MID	MUC_LOW	HIS_MID	TMA_LOW	UREM_MID	IRON_MID	LPS_MID	ETU_LOW	HYS_HIGH	T2_PRESERVED × SYN_PARTIAL × SYN_carb_PARTIAL
sample_151	-0.40143330396355426	0.2658847134108432	0.06380757869395699	0.29905008919969	-0.6159186141680353	-0.21606069863753172	-1.2010029104166835	-1.1657068520094778	-0.3550619055091896	0.5777126584168916	-0.07250559008888947	0.3781120491640141	0.14768008587506537	0.45227955907075906	T3_ALTERED	SYN_PARTIAL	SYN_carb_PARTIAL	BA_MID	TRP_LOW	PROT_MID	MUC_LOW	HIS_LOW	TMA_MID	UREM_HIGH	IRON_MID	LPS_MID	ETU_MID	HYS_HIGH	T3_ALTERED × SYN_PARTIAL × SYN_carb_PARTIAL
sample_152	1.0985255344180318	0.9629899214077814	0.9036857596550161	1.0874771414264057	-1.393843299479005	1.53648864346743	0.8038784227670245	2.560973630555556	0.006165879329343713	-0.04353347782606324	0.20544937657510728	-0.3491493887560244	0.3899960967393983	-0.237070444136585	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_LOW	PROT_HIGH	MUC_HIGH	HIS_HIGH	TMA_MID	UREM_MID	IRON_MID	LPS_LOW	ETU_MID	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_RESILIENT
sample_153	2.184087944168337	1.2640153260944553	-0.5727206140297835	1.306540712042763	2.003785103736141	-0.47862757496846975	1.6438955637309338	0.5625052207365016	1.1356447323089824	-0.4872327325492863	-0.40332206831239836	-3.3829678706274144	0.741303974827698	0.07250296963250218	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_HIGH	PROT_LOW	MUC_HIGH	HIS_HIGH	TMA_HIGH	UREM_LOW	IRON_LOW	LPS_LOW	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_FRAGILE
sample_154	0.05201966172778225	0.3298556902181452	1.769666759732284	0.1239963451956663	-0.5838570219623866	0.5387837492925782	-0.2084501041351436	1.4480463166527326	1.5088011075847414	0.5161070493265151	0.8247113185909886	0.20046653963778605	-0.12564941191007556	0.9071428026849323	T2_PRESERVED	SYN_PARTIAL	SYN_carb_RESILIENT	BA_MID	TRP_LOW	PROT_HIGH	MUC_MID	HIS_HIGH	TMA_HIGH	UREM_HIGH	IRON_HIGH	LPS_MID	ETU_MID	HYS_HIGH	T2_PRESERVED × SYN_PARTIAL × SYN_carb_RESILIENT
sample_155	0.2268159128245943	0.280081091734528	-1.5587703907036279	-0.10523645192817835	0.7936925422146394	-0.13143414438072828	-0.8772368371060583	-0.14201103989397357	0.19970681775721552	-0.44078446957452383	-0.9815836058824771	0.9200298727703804	0.98593277135769	0.8864691019177148	T2_PRESERVED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_HIGH	PROT_MID	MUC_LOW	HIS_MID	TMA_MID	UREM_LOW	IRON_LOW	LPS_HIGH	ETU_HIGH	HYS_HIGH	T2_PRESERVED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_156	-2.6600250825295073	-2.827959234233608	1.1556902218144944	-1.9486428795645467	2.2695970694050263	-3.1782175845568856	1.7755761561572796	-0.05458316303424531	0.5672463117427454	0.9713403358138082	-1.5889878397423292	0.7104477679990051	-0.030603980536071645	1.2641519287110643	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_HIGH	PROT_LOW	MUC_HIGH	HIS_MID	TMA_HIGH	UREM_HIGH	IRON_LOW	LPS_HIGH	ETU_MID	HYS_HIGH	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_157	0.03758040401685791	-0.10206990624685058	2.1705679339461006	-0.7189062868327771	-0.7315915244806526	-0.9756955339322191	0.13290700349661624	0.2484454501725058	0.8114580412737641	-0.6017850587716657	-0.5319612036158873	0.047096695453153696	-0.5547175008059686	-0.1369352693799833	T2_PRESERVED	SYN_PARTIAL	SYN_carb_RESILIENT	BA_LOW	TRP_LOW	PROT_LOW	MUC_MID	HIS_MID	TMA_HIGH	UREM_LOW	IRON_LOW	LPS_MID	ETU_LOW	HYS_MID	T2_PRESERVED × SYN_PARTIAL × SYN_carb_RESILIENT
sample_158	-1.2935285204813967	-0.5479078412261305	0.6704429306480101	-1.2693501283417294	0.4061862150335594	-0.020290488624357134	-0.10833634654522913	0.5510435325741849	0.36098562952314833	0.01879570704925735	0.6851266355212065	1.0323582343575732	0.741303974827698	0.8567274696108155	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_MID	PROT_MID	MUC_MID	HIS_HIGH	TMA_MID	UREM_MID	IRON_HIGH	LPS_HIGH	ETU_HIGH	HYS_HIGH	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_159	0.3621520996234998	0.8136094849498884	0.16623152620864354	0.4456587861986298	-0.3407684452810125	0.7630041708078414	-1.3725983038111544	-0.3338520147749793	0.6679796791341255	0.7927475583329446	0.6409754778926764	0.16060114540425738	0.741303974827698	0.2632573979072408	T2_PRESERVED	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_MID	PROT_HIGH	MUC_LOW	HIS_LOW	TMA_HIGH	UREM_HIGH	IRON_HIGH	LPS_MID	ETU_HIGH	HYS_MID	T2_PRESERVED × SYN_RESILIENT × SYN_carb_PARTIAL
sample_160	0.8772008646958805	0.8788092759501701	-1.0553139600949657	0.7706841263932299	-0.06177746833078166	0.8445277625618829	-0.4825369135224506	-1.1737071109429804	-0.24430318072058957	1.1944754993283522	0.09253761193445183	-1.301795562411285	1.1526278113521884	-2.4946219337252256	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_MID	PROT_HIGH	MUC_LOW	HIS_LOW	TMA_MID	UREM_HIGH	IRON_MID	LPS_LOW	ETU_HIGH	HYS_LOW	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_FRAGILE
sample_161	1.2891115869919068	0.7360777292716689	1.3346296596308027	0.8510446247157013	0.4383175619578314	0.7216641512810236	-0.09977689857357577	-0.9911426093828478	1.3706328068476772	0.8469559337290625	0.5491712515271279	-0.7380444178632952	0.9273491028976409	-0.14342386814480676	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_MID	PROT_HIGH	MUC_MID	HIS_LOW	TMA_HIGH	UREM_HIGH	IRON_HIGH	LPS_LOW	ETU_HIGH	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_RESILIENT
sample_162	0.9933561051421307	0.5768694147146324	0.16771163656898255	-0.21669118689349803	-1.0899828652758523	-0.25790247494284163	-0.23812538136294856	0.6805359464187132	0.11893349573006835	0.8961853610763635	0.02110601886091456	-0.2928280520682962	0.060395716159867316	2.274655689680682	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_LOW	TRP_LOW	PROT_LOW	MUC_MID	HIS_HIGH	TMA_MID	UREM_HIGH	IRON_MID	LPS_LOW	ETU_MID	HYS_HIGH	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_163	-1.9719629316705825	-2.7824481394275606	-0.0638207192055993	-2.089390206640609	0.33791216591717904	0.0590115777233895	1.7728858972658497	0.6282295514847497	1.425050458366903	-1.3483250591910885	0.8093127410429242	1.283660591730399	-0.12564941191007556	-0.1434238681448082	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_MID	PROT_MID	MUC_HIGH	HIS_HIGH	TMA_HIGH	UREM_LOW	IRON_HIGH	LPS_HIGH	ETU_MID	HYS_MID	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_PARTIAL
sample_164	0.5216779852774498	0.7477523928088406	1.1423827260884423	1.2465830433616556	0.7794145971974508	-1.0878195392704262	-0.49384336783853455	0.7850956384485611	0.6697245043612589	-0.3028217140481089	-0.707373030531321	-0.8762904010880924	-0.2251171202264367	-0.5220701580924502	T2_PRESERVED	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_HIGH	PROT_LOW	MUC_LOW	HIS_HIGH	TMA_HIGH	UREM_LOW	IRON_LOW	LPS_LOW	ETU_LOW	HYS_LOW	T2_PRESERVED × SYN_RESILIENT × SYN_carb_RESILIENT
sample_165	-0.7351140019294946	-0.7945856569750237	1.1881197132047263	-0.4223346741804738	0.28560161930307976	0.6807432593348789	2.3829284934416335	-0.41897860500785594	0.2665080917193902	-0.055160153407736945	-0.3687887106159011	1.4989795231659413	0.9273491028976409	-0.17957791195121658	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_MID	PROT_HIGH	MUC_HIGH	HIS_LOW	TMA_MID	UREM_MID	IRON_LOW	LPS_HIGH	ETU_HIGH	HYS_MID	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_166	0.6174060054281657	0.8354365609814389	0.8463438605097663	0.7517204340723617	-0.9991317550793987	-0.6199103810574728	0.756370943377464	-0.691368391767694	0.5936618344425633	1.1030231972056024	1.5584174309493346	-0.0911492877716427	-0.32943879235142093	-0.07654237589973693	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_RESILIENT	BA_HIGH	TRP_LOW	PROT_LOW	MUC_HIGH	HIS_LOW	TMA_HIGH	UREM_HIGH	IRON_HIGH	LPS_MID	ETU_LOW	HYS_MID	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_RESILIENT
sample_167	-0.7410017075834434	-0.682040180027397	0.5414331205016812	-0.7943404699360431	-0.04077674908016915	-1.897097495683566	0.43784905365388777	1.1756697354033616	-0.47819352196666753	0.3362422916867898	0.2645695323490024	0.5158306441341544	0.23154064358657503	-2.265640293436139	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_MID	PROT_LOW	MUC_MID	HIS_HIGH	TMA_LOW	UREM_MID	IRON_MID	LPS_HIGH	ETU_MID	HYS_LOW	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_PARTIAL
sample_168	-0.24516287608119355	-0.44782546628970504	-0.36132898446858464	-0.20344300073705138	1.584248983061312	0.015474148837647346	-0.029246603758122602	0.8468587533976327	-1.2063613481983446	-0.2618516208298738	-0.6484066626296934	0.5020085470420715	-0.32943879235142093	0.3279055346403194	T3_ALTERED	SYN_FRAGILE	SYN_carb_PARTIAL	BA_LOW	TRP_HIGH	PROT_MID	MUC_MID	HIS_HIGH	TMA_LOW	UREM_LOW	IRON_LOW	LPS_MID	ETU_LOW	HYS_MID	T3_ALTERED × SYN_FRAGILE × SYN_carb_PARTIAL
sample_169	0.15461222931114205	0.1169447073933336	0.8956480705664162	0.02211371475459744	0.38525477661390595	0.6942246321309827	0.2615166666056948	-0.3217116941456858	-0.655922111115287	0.4721791359970754	-0.4346032223128481	0.23431296026377185	-0.12564941191007556	-2.265640293436139	T2_PRESERVED	SYN_PARTIAL	SYN_carb_RESILIENT	BA_MID	TRP_MID	PROT_HIGH	MUC_MID	HIS_LOW	TMA_LOW	UREM_HIGH	IRON_LOW	LPS_MID	ETU_MID	HYS_LOW	T2_PRESERVED × SYN_PARTIAL × SYN_carb_RESILIENT
sample_170	0.2655338086947203	0.03413554506591707	-0.05835385356624644	0.13150292339973108	0.398744060941271	0.15946858987602983	-1.6529837784550647	0.20368951009131736	-0.6326980455490809	0.33846752398918234	-2.8286175607127397	0.7632173230098852	-1.2505259601170347	-2.2420662313740434	T2_PRESERVED	SYN_PARTIAL	SYN_carb_PARTIAL	BA_MID	TRP_MID	PROT_MID	MUC_LOW	HIS_MID	TMA_LOW	UREM_MID	IRON_LOW	LPS_HIGH	ETU_LOW	HYS_LOW	T2_PRESERVED × SYN_PARTIAL × SYN_carb_PARTIAL
sample_171	0.4049420270534178	0.6588182083655989	-0.6540780886341102	0.8442977003873734	1.039137310157041	0.9744769055299576	1.5514769079952486	0.33487941797557874	0.05300810542669755	0.09442927770035166	0.34208796432971394	0.6221643775524701	0.98593277135769	-0.6061075039184342	T2_PRESERVED	SYN_RESILIENT	SYN_carb_FRAGILE	BA_HIGH	TRP_HIGH	PROT_HIGH	MUC_HIGH	HIS_MID	TMA_MID	UREM_MID	IRON_MID	LPS_HIGH	ETU_HIGH	HYS_LOW	T2_PRESERVED × SYN_RESILIENT × SYN_carb_FRAGILE
sample_172	-0.28754961897264825	-0.13741018833446042	1.1044042540091132	-0.4221170697161445	-1.44636586594539	-0.5259645808113979	-2.0206394405129773	-0.21419456210862328	-1.7449596101513671	0.27715191055792154	0.756315196390819	0.8913399963713279	0.3899960967393983	-0.33639594798633793	T3_ALTERED	SYN_PARTIAL	SYN_carb_RESILIENT	BA_LOW	TRP_LOW	PROT_LOW	MUC_LOW	HIS_MID	TMA_LOW	UREM_MID	IRON_HIGH	LPS_HIGH	ETU_MID	HYS_LOW	T3_ALTERED × SYN_PARTIAL × SYN_carb_RESILIENT
sample_173	0.34724322732892093	0.30972619243873445	-0.24507107518257543	0.46115773280111577	0.2790529326207122	1.4026208260339654	1.7342750077785503	0.46095460867801263	-0.03981127004226029	0.2701759292121762	-0.725925094610405	0.047096695453153696	0.6076248144236842	-0.0922206682381647	T2_PRESERVED	SYN_PARTIAL	SYN_carb_PARTIAL	BA_HIGH	TRP_MID	PROT_HIGH	MUC_HIGH	HIS_HIGH	TMA_MID	UREM_MID	IRON_LOW	LPS_MID	ETU_HIGH	HYS_MID	T2_PRESERVED × SYN_PARTIAL × SYN_carb_PARTIAL
sample_174	0.8532202506795601	0.6633423791661422	-0.37643716689368345	0.7022055843838849	0.03754920811411658	0.3269029419633844	0.15565603125363744	-0.975664807693175	2.4333889840325695	-0.3028217140481089	-0.19878426036310362	-0.7908139728741754	-1.4216708875437423	0.6460047389240192	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_MID	PROT_MID	MUC_MID	HIS_LOW	TMA_HIGH	UREM_LOW	IRON_MID	LPS_LOW	ETU_LOW	HYS_HIGH	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_175	1.1371062921941566	1.0166873746228273	0.17452217371289563	0.9120358314771843	-1.9957074150600778	0.2917592998611764	-1.2653005811679023	1.619294431741934	-0.6456338312133836	0.8008478219314341	-2.0012209291316547	-0.7423252073811019	1.0429540209397177	-0.40739682259991206	T1_EUBIOTIC	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_LOW	PROT_MID	MUC_LOW	HIS_HIGH	TMA_LOW	UREM_HIGH	IRON_LOW	LPS_LOW	ETU_HIGH	HYS_LOW	T1_EUBIOTIC × SYN_RESILIENT × SYN_carb_PARTIAL
sample_176	-0.7818513227449677	-0.7251200578281358	0.6027714435335576	-0.47497710939003446	0.3263415442235712	0.6322918967810611	-0.7885382603377048	-2.175162869051744	0.7028652946536584	0.19113571745255079	-0.8070503067319418	-0.027063195209435096	0.8671149749658845	0.07250296963250218	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_MID	PROT_HIGH	MUC_LOW	HIS_LOW	TMA_HIGH	UREM_MID	IRON_LOW	LPS_MID	ETU_HIGH	HYS_MID	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_177	-1.8004538281603846	-1.4391369774140435	-0.8035386737023992	-2.4640636570818812	0.5857277023248779	-0.21188850900297854	0.7517430389549199	-0.2610508098637579	0.9738584233523956	0.6001551750618999	1.491731633910034	1.2390973150874316	0.98593277135769	-0.2789034158009695	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_FRAGILE	BA_LOW	TRP_HIGH	PROT_MID	MUC_HIGH	HIS_MID	TMA_HIGH	UREM_HIGH	IRON_HIGH	LPS_HIGH	ETU_HIGH	HYS_LOW	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_FRAGILE
sample_178	-0.3599609815789111	-0.2494152904943597	0.7915404244002769	0.21158653517785442	-0.19349599227569822	-0.9277000454103662	-0.152173060406043	0.023199656044953252	3.118660589404135	0.14613167830456586	-0.7876197148879592	0.4966351115467717	-0.030603980536071645	0.4747233216422381	T3_ALTERED	SYN_FRAGILE	SYN_carb_RESILIENT	BA_MID	TRP_MID	PROT_LOW	MUC_MID	HIS_MID	TMA_HIGH	UREM_MID	IRON_LOW	LPS_MID	ETU_MID	HYS_HIGH	T3_ALTERED × SYN_FRAGILE × SYN_carb_RESILIENT
sample_179	-0.2669964481393664	0.2008600465516278	-0.483836278284284	0.4333070055851697	-2.1907806486708945	0.188714655876785	-0.8652371188450776	0.7456444877001496	-0.3650832723499312	-0.5598252128122106	-0.6981704889835441	0.1668508132127382	0.6755089331257023	1.3421202123644134	T3_ALTERED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_LOW	PROT_MID	MUC_LOW	HIS_HIGH	TMA_MID	UREM_LOW	IRON_LOW	LPS_MID	ETU_HIGH	HYS_HIGH	T3_ALTERED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_180	-0.3702346020129563	-0.10827074402601056	0.2312820884983005	0.20786977620498082	1.4750793237518576	-1.7742338844027077	0.15184743417443647	-0.7425701536267536	-0.11422124609023525	1.196935165727562	-0.29077478848369726	0.8913399963713279	0.23154064358657503	0.1985935572289635	T3_ALTERED	SYN_PARTIAL	SYN_carb_PARTIAL	BA_MID	TRP_HIGH	PROT_LOW	MUC_MID	HIS_LOW	TMA_MID	UREM_HIGH	IRON_LOW	LPS_HIGH	ETU_MID	HYS_MID	T3_ALTERED × SYN_PARTIAL × SYN_carb_PARTIAL
sample_181	-0.8807606753994679	-0.7294858675495104	1.034860698723383	-1.3863983799334065	0.8793478444161923	0.43804659771975757	-0.409284174587915	0.5059277173620028	0.421175387978281	0.21554630146754378	-0.7924571037774395	1.2108674045486112	0.14768008587506537	0.7845409461359473	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_RESILIENT	BA_LOW	TRP_HIGH	PROT_MID	MUC_LOW	HIS_HIGH	TMA_HIGH	UREM_MID	IRON_LOW	LPS_HIGH	ETU_MID	HYS_HIGH	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_RESILIENT
sample_182	-0.1118883927794106	0.2088473646913548	-1.5085347829327467	-0.07280255301448331	-0.8639974244944216	0.12358496606027485	0.016902063900427058	-0.6950343162852097	1.15940891018964	-0.3665367423300416	-0.67990982394874	0.6434632052503007	0.23154064358657503	-0.5385363172634031	T3_ALTERED	SYN_PARTIAL	SYN_carb_FRAGILE	BA_MID	TRP_LOW	PROT_MID	MUC_MID	HIS_LOW	TMA_HIGH	UREM_LOW	IRON_LOW	LPS_HIGH	ETU_MID	HYS_LOW	T3_ALTERED × SYN_PARTIAL × SYN_carb_FRAGILE
sample_183	0.10582220246865762	0.6372520228407011	0.30824916247479095	0.6133528063070128	-2.3425946932696724	0.24415572052093534	0.2781347851042245	1.2565141157825082	0.2450701789193447	0.29100381844198653	-0.2691114344152803	-0.19677990574728105	-0.5547175008059686	0.8864691019177148	T2_PRESERVED	SYN_RESILIENT	SYN_carb_PARTIAL	BA_HIGH	TRP_LOW	PROT_MID	MUC_MID	HIS_HIGH	TMA_MID	UREM_MID	IRON_MID	LPS_LOW	ETU_LOW	HYS_HIGH	T2_PRESERVED × SYN_RESILIENT × SYN_carb_PARTIAL
sample_184	-1.1664773751228088	-0.502810068877248	-0.984208147239507	-0.6628251530942864	-0.6425966395228218	-0.17836307761658074	-0.16446689015443092	0.648599700690974	1.9794969856925582	1.2828095685537166	-0.4425119777114721	1.1068758190752361	-0.32943879235142093	-1.1539276291144258	T4_DYSBIOTIC	SYN_FRAGILE	SYN_carb_FRAGILE	BA_LOW	TRP_LOW	PROT_MID	MUC_MID	HIS_HIGH	TMA_HIGH	UREM_HIGH	IRON_LOW	LPS_HIGH	ETU_LOW	HYS_LOW	T4_DYSBIOTIC × SYN_FRAGILE × SYN_carb_FRAGILE
